"","cue","n_resp","word","count","cos","V6"
"13006","swamp",22,"flood",1,0.213381591849491,0.274675006174559
"13007","swamp",22,"foggy",1,0.434672195963128,0.274675006174559
"13010","swamp",22,"hippo",1,0.290208548597732,0.274675006174559
"13014","swamp",22,"mired",1,0.260929142665292,0.274675006174559
"13015","swamp",22,"moist",1,0.227040031288746,0.274675006174559
"13017","swamp",22,"river",1,0.287873236410476,0.274675006174559
"13021","swamp",22,"south",1,0.276994643419212,0.274675006174559
"13022","swamp",22,"stone",1,0.322126728916639,0.274675006174559
"13024","swamp",22,"weeds",1,0.273320291692317,0.274675006174559
"13768","grind",23,"teeth",12,0.336126890108307,0.305455761362418
"13769","grind",23,"daily",11,0.210877301275863,0.305455761362418
"13771","grind",23,"stone",10,0.330161196277705,0.305455761362418
"13772","grind",23,"gears",5,0.41583600804533,0.305455761362418
"13773","grind",23,"crush",4,0.454908766311142,0.305455761362418
"13774","grind",23,"metal",3,0.213575152145321,0.305455761362418
"13775","grind",23,"blade",2,0.239094159650732,0.305455761362418
"13776","grind",23,"flour",2,0.418241022028552,0.305455761362418
"13777","grind",23,"grain",2,0.332827700668097,0.305455761362418
"13778","grind",23,"paste",2,0.259346416289186,0.305455761362418
"13779","grind",23,"abate",1,0.298925655787184,0.305455761362418
"13781","grind",23,"beans",1,0.288456236673967,0.305455761362418
"13782","grind",23,"blend",1,0.268732592326005,0.305455761362418
"13783","grind",23,"clubs",1,0.322465618240684,0.305455761362418
"13786","grind",23,"erode",1,0.356981393365759,0.305455761362418
"13787","grind",23,"grate",1,0.24441735728358,0.305455761362418
"13788","grind",23,"level",1,0.319772209629226,0.305455761362418
"13792","grind",23,"puree",1,0.24116643434414,0.305455761362418
"13795","grind",23,"shave",1,0.259871953933264,0.305455761362418
"13796","grind",23,"shred",1,0.201898100036815,0.305455761362418
"13797","grind",23,"skate",1,0.288947693157453,0.305455761362418
"13798","grind",23,"smash",1,0.413738891527795,0.305455761362418
"13799","grind",23,"spice",1,0.309113762229493,0.305455761362418
"15449","creep",33,"crawl",21,0.302216220885116,0.274241917009205
"15450","creep",33,"sneak",17,0.290257944513004,0.274241917009205
"15451","creep",33,"weird",10,0.364822747051524,0.274241917009205
"15452","creep",33,"scary",7,0.304041877258772,0.274241917009205
"15453","creep",33,"quiet",4,0.240977135060403,0.274241917009205
"15454","creep",33,"loser",3,0.220051876786134,0.274241917009205
"15455","creep",33,"nasty",3,0.266460652315688,0.274241917009205
"15456","creep",33,"freak",2,0.26434082658663,0.274241917009205
"15457","creep",33,"angst",1,0.236901409085311,0.274241917009205
"15459","creep",33,"bully",1,0.309201654952041,0.274241917009205
"15460","creep",33,"chill",1,0.241354497763664,0.274241917009205
"15461","creep",33,"clown",1,0.248470199480943,0.274241917009205
"15462","creep",33,"crack",1,0.366736247981645,0.274241917009205
"15463","creep",33,"crepe",1,0.228063407905879,0.274241917009205
"15464","creep",33,"crime",1,0.27906818343925,0.274241917009205
"15465","creep",33,"crock",1,0.324356515317565,0.274241917009205
"15467","creep",33,"gross",1,0.280487237446118,0.274241917009205
"15468","creep",33,"leech",1,0.309193414517232,0.274241917009205
"15470","creep",33,"noise",1,0.312059949825056,0.274241917009205
"15471","creep",33,"phone",1,0.249073607580274,0.274241917009205
"15472","creep",33,"plant",1,0.246731707753956,0.274241917009205
"15474","creep",33,"quite",1,0.300979289514146,0.274241917009205
"15475","creep",33,"radio",1,0.211977253031713,0.274241917009205
"15476","creep",33,"shady",1,0.29261487065524,0.274241917009205
"15477","creep",33,"slime",1,0.284239106090792,0.274241917009205
"15478","creep",33,"slink",1,0.206394128702848,0.274241917009205
"15479","creep",33,"snoop",1,0.300682215710508,0.274241917009205
"15480","creep",33,"spook",1,0.28451467840632,0.274241917009205
"15481","creep",33,"stalk",1,0.302361716572789,0.274241917009205
"15482","creep",33,"surge",1,0.240367847971967,0.274241917009205
"15483","creep",33,"tread",1,0.329461586041979,0.274241917009205
"15484","creep",33,"twine",1,0.213056647118134,0.274241917009205
"15485","creep",33,"Uriah",1,0.198466607981119,0.274241917009205
"16066","swish",25,"swirl",6,0.228013833479143,0.279072169438451
"16069","swish",25,"swash",4,0.285768912568027,0.279072169438451
"16071","swish",25,"flick",3,0.27729030127667,0.279072169438451
"16072","swish",25,"sweep",3,0.273783878900051,0.279072169438451
"16074","swish",25,"clean",2,0.420756671040256,0.279072169438451
"16077","swish",25,"hoops",2,0.222280032507273,0.279072169438451
"16080","swish",25,"brush",1,0.234774354348175,0.279072169438451
"16081","swish",25,"cigar",1,0.326704785140135,0.279072169438451
"16082","swish",25,"drape",1,0.273339643694835,0.279072169438451
"16084","swish",25,"froth",1,0.299168615385576,0.279072169438451
"16085","swish",25,"glide",1,0.309241417242175,0.279072169438451
"16087","swish",25,"hasty",1,0.217416721403872,0.279072169438451
"16088","swish",25,"horse",1,0.223159481792542,0.279072169438451
"16089","swish",25,"hotel",1,0.217240152121235,0.279072169438451
"16090","swish",25,"mouth",1,0.208944199017415,0.279072169438451
"16092","swish",25,"rinse",1,0.250875019370004,0.279072169438451
"16095","swish",25,"sleek",1,0.238596216561275,0.279072169438451
"16096","swish",25,"slick",1,0.255446006384999,0.279072169438451
"16099","swish",25,"sport",1,0.242684814998015,0.279072169438451
"16100","swish",25,"style",1,0.367167899852032,0.279072169438451
"16101","swish",25,"sweet",1,0.360808169208962,0.279072169438451
"16102","swish",25,"swift",1,0.335629996875195,0.279072169438451
"16104","swish",25,"wiper",1,0.287112372444194,0.279072169438451
"16105","swish",25,"wrist",1,0.326906815204623,0.279072169438451
"16527","sassy",21,"funny",7,0.264506237211419,0.309826348466427
"16528","sassy",21,"smart",6,0.309813737127431,0.309826348466427
"16530","sassy",21,"witty",5,0.248399018271505,0.309826348466427
"16531","sassy",21,"saucy",4,0.289338334824794,0.309826348466427
"16533","sassy",21,"flirt",3,0.361886811472592,0.309826348466427
"16539","sassy",21,"bossy",1,0.333689574053752,0.309826348466427
"16540","sassy",21,"brass",1,0.367933706530166,0.309826348466427
"16542","sassy",21,"child",1,0.277879428030742,0.309826348466427
"16544","sassy",21,"evils",1,0.282292275662777,0.309826348466427
"16545","sassy",21,"flair",1,0.295832370953955,0.309826348466427
"16546","sassy",21,"funky",1,0.424019192546753,0.309826348466427
"16548","sassy",21,"kikay",1,0.219599572996555,0.309826348466427
"16549","sassy",21,"lippy",1,0.366635154322272,0.309826348466427
"16550","sassy",21,"looks",1,0.195930628003084,0.309826348466427
"16553","sassy",21,"pants",1,0.260527622687551,0.309826348466427
"16554","sassy",21,"savvy",1,0.389910470116235,0.309826348466427
"16555","sassy",21,"smile",1,0.284659095896039,0.309826348466427
"16556","sassy",21,"smirk",1,0.386574362979538,0.309826348466427
"16558","sassy",21,"spunk",1,0.310082049270161,0.309826348466427
"16560","sassy",21,"truck",1,0.333202926358644,0.309826348466427
"16561","sassy",21,"verve",1,0.303640748479004,0.309826348466427
"17654","rolls",30,"Royce",6,0.275802708058723,0.29477758511932
"17655","rolls",30,"moves",3,0.268089054499615,0.29477758511932
"17656","rolls",30,"rocks",3,0.27245949196876,0.29477758511932
"17657","rolls",30,"waves",3,0.310606779468569,0.29477758511932
"17658","rolls",30,"dough",2,0.31899082196663,0.29477758511932
"17659","rolls",30,"grass",2,0.215793631560162,0.29477758511932
"17660","rolls",30,"hills",2,0.206337398176295,0.29477758511932
"17661","rolls",30,"jelly",2,0.235676460525397,0.29477758511932
"17662","rolls",30,"lists",2,0.28689956355371,0.29477758511932
"17664","rolls",30,"Swiss",2,0.386278993099288,0.29477758511932
"17666","rolls",30,"yeast",2,0.250174263758228,0.29477758511932
"17667","rolls",30,"baker",1,0.325641076132516,0.29477758511932
"17668","rolls",30,"balls",1,0.390667299005,0.29477758511932
"17669","rolls",30,"cakes",1,0.32794766610545,0.29477758511932
"17670","rolls",30,"cream",1,0.280094849501255,0.29477758511932
"17671","rolls",30,"curls",1,0.291580082727332,0.29477758511932
"17672","rolls",30,"falls",1,0.205945947612835,0.29477758511932
"17673","rolls",30,"flaky",1,0.299230747626797,0.29477758511932
"17674","rolls",30,"flips",1,0.395005033853447,0.29477758511932
"17675","rolls",30,"fresh",1,0.343143003941559,0.29477758511932
"17676","rolls",30,"honor",1,0.394936088669972,0.29477758511932
"17677","rolls",30,"joint",1,0.2011067247141,0.29477758511932
"17678","rolls",30,"lunch",1,0.238306425932367,0.29477758511932
"17681","rolls",30,"smell",1,0.263845069891169,0.29477758511932
"17682","rolls",30,"spins",1,0.274126483352125,0.29477758511932
"17683","rolls",30,"sushi",1,0.256268385456037,0.29477758511932
"17685","rolls",30,"tubes",1,0.370130052171163,0.29477758511932
"17686","rolls",30,"turns",1,0.303366876226255,0.29477758511932
"17687","rolls",30,"under",1,0.370033391336304,0.29477758511932
"17688","rolls",30,"wheat",1,0.284843182688541,0.29477758511932
"17821","hater",29,"troll",7,0.261047955480165,0.301599979129392
"17823","hater",29,"angry",5,0.257928170023058,0.301599979129392
"17824","hater",29,"bigot",5,0.307219364818043,0.301599979129392
"17825","hater",29,"anger",4,0.208427059755307,0.301599979129392
"17826","hater",29,"enemy",4,0.252259348476029,0.301599979129392
"17827","hater",29,"slang",4,0.387353938307416,0.301599979129392
"17828","hater",29,"trump",4,0.304542090371117,0.301599979129392
"17829","hater",29,"gonna",3,0.309041350715784,0.301599979129392
"17830","hater",29,"idiot",3,0.263003093937882,0.301599979129392
"17831","hater",29,"lover",3,0.212720796105273,0.301599979129392
"17832","hater",29,"bitch",2,0.247284889481836,0.301599979129392
"17833","hater",29,"poser",2,0.28758792877038,0.301599979129392
"17834","hater",29,"waste",2,0.363101622998415,0.301599979129392
"17835","hater",29,"young",2,0.348637376554296,0.301599979129392
"17836","hater",29,"abhor",1,0.339998608799225,0.301599979129392
"17837","hater",29,"Bigot",1,0.442677522839662,0.301599979129392
"17839","hater",29,"cynic",1,0.312186863953683,0.301599979129392
"17840","hater",29,"faker",1,0.231667666202323,0.301599979129392
"17841","hater",29,"going",1,0.328607014280912,0.301599979129392
"17842","hater",29,"irate",1,0.37053218674006,0.301599979129392
"17843","hater",29,"liver",1,0.326343213366817,0.301599979129392
"17847","hater",29,"pains",1,0.280649121203375,0.301599979129392
"17848","hater",29,"petty",1,0.267317023079168,0.301599979129392
"17849","hater",29,"shake",1,0.434560049193709,0.301599979129392
"17850","hater",29,"silly",1,0.250313796930795,0.301599979129392
"17852","hater",29,"strut",1,0.279806517927491,0.301599979129392
"17853","hater",29,"teens",1,0.222241114752745,0.301599979129392
"17854","hater",29,"Terry",1,0.27863125427981,0.301599979129392
"17856","hater",29,"vapid",1,0.370712455407592,0.301599979129392
